uidx,obs_id,exchange_idx,student_text,teacher_text,follow_up_unfiltered_zscore,follow_up_unfiltered_majority,follow_up_filtered_zscore,follow_up_filtered_majority
4362_201,4362,4362_201,"One, two, three, four, five.","Sorry.  Before you go onto division war even though I told you to, remember we have our questions down the bottom that you need to answer on the back.  Do those quickly and then you can continue with your flashcards.  It’s also our 20 minutes has elapsed.  Our 20 minutes has gone by, but some people are still working.  So everyone should move on to the bottom when they’re done and then you can onto either division or multiplication war depending what you’re using for flashcards.  Okay.  All set?  All right, so tell me what you’re going to multiply first?  Good.  How do you write it?  Excellent.  Now what do you multiply?  No.  Oh, yeah, sorry.  Sorry.  Good.  Now what do you do?",-0.1844106734957651,0.0,0.9343531843023134,
4363_10,4363,4363_10,It means that if you multiply you get a higher number.  If you divide you get a lower number.,What else does it mean?  What else does it mean?,1.3560191899691272,2.0,0.712053763735503,1.0
4363_104,4363,4363_104,Four more seed in each.,"In each one, yeah.  There’s four more seeds left in each one. So we still have to figure out how many more seeds there are, because there’s four in each one and there are still 18 watermelons.  Right?",0.40077510594188953,1.0,-0.7560710910795377,0.0
4363_108,4363,4363_108,Find out how many seeds are in eight more watermelons.,Yes.  How many seeds are in eight more watermelons? problem and a picture.  So if I was to come up with – so we have 18 watermelons with 14 seeds inside.  I would have one.  I’m running out of room.  So I have 18 watermelons. Yes? And now they have what inside?,0.8694579753579791,1.0,-0.011586916293414648,0.0
4363_112,4363,4363_112,There’s not enough seeds.,There’s not enough seeds.  How do you know right away that 128 or 132 or whatever it was you got doesn’t make sense?  How do you know right away?,1.5439394462230391,2.0,1.0263296370978068,1.0
4363_114,4363,4363_114,10 times 10 is 100.,"10 times10 is 100, so we know we still have 8 watermelons left and 14 more seeds or 4 more seeds in each one. doesn’t make sense?",0.8854010899422887,1.0,-0.12030546618150735,0.0
4363_116,4363,4363_116,"Because if you round 18 to 20 and 14 to 10, you would get –",Well what’s 18 times 10?,-0.020511059465623444,1.0,-0.8718959553013388,0.0
4363_12,4363,4363_12,When you have groups of numbers and you just add them all up.,Combining groups.  Can somebody give me an example?  Go ahead.,1.8165750507921201,2.0,1.6405273540088514,1.0
4363_120,4363,4363_120,You have to at least get 180.,"So you at least have 180 seeds.  Or what’s 14 times 10?  140. So you at least have 140 seeds.  So that’s why 128 and132 or whatever it is just doesn’t make sense. another way to show it without pictures, another way to represent it using a drawing?  What kind of way are you thinking?",1.757178450420936,2.0,1.3658089352454155,1.0
4363_135,4363,4363_135,[I was looking at this].,Yep.  That’s another way.  That’s another visual representation. anyone know what criteria is?  Criteria.  Does anyone know what criteria is?,0.0022650295454240688,1.0,-0.6575238417446336,0.0
4363_139,4363,4363_139,"I know what it is, but I can’t explain it.","You can’t explain it.  Criteria are things, are requirements for something.  I’m going to – and this is something that it’s the first time we’re talking about it, because this is the first time we’re gonna do something like this.  But what I do is I give you a checklist and it’s called the criteria for success.  That means if your project, your assignment, your activity, your product, whatever you’re doing for me meets the criteria for success then you are meeting my standards. telling you what your work needs to have.  So I’m gonna write criteria for success.  Okay.  So the first thing it needs to have is a story problem for 35 times 28.  So a story problem is something like – it’s like for 18 times 14 we talked about 18 watermelons, 14 seeds in all.  How many seeds in all?  Three trees, nine apples.  How many apples in all? something out.  Right?",-0.03773425765932777,0.0,1.1514154661795957,
4363_14,4363,4363_14,"Like 3 times 9, it could be three groups of nine.",Okay.  3 times 9 is three groups of nine. and how many are in each group.  So let’s keep talking about 3 times 9.  Can someone give me a story problem with 3 times 9?  Student J.,1.4521429472205643,2.0,0.9927917793558999,1.0
4363_145,4363,4363_145,Is it partner from your group or is it –?,No.  It’s a partner I’m going to give to you.  Who remembers me telling you how I figured out who your partner is gonna be?,-0.9525058129541288,0.0,,
4363_147,4363,4363_147,How well you did on the test.,"Well it’s not how well you did.  It’s what information I got from – I got a whole bunch of information from that pretest yesterday, a whole bunch.  I got some information about people that don’t listen when I speak, because some of you didn’t solve for 462 times 51 like I told you to, using the standard algorithm.  I got some information about the strategies that you already have. word problems.  I learned that – the list goes on and on. I learned a whole bunch of things about you and what you know and what we’re gonna work on just from you answering those few problems.  So it was very, very informative. So just now, whoever your partner is, there’s no wedding date and there’s no – you’re working together in these and your partner is someone – and I picked your partner based on information from the pretest.  I picked your partner based on work habits and focus and all different things, willingness to learn, all different things. together.  Student S and Student J, Student B and Student P, Student A and Student M, Student J and Student S, Student V and Student A, Student R and Student A, Student R and Student C, Student W and Student J, Student T and Student M, Student N and Student M, Student E and Student T, and Student A and Student D.  Did I miss anyone?  I missed Student A.  Okay.  Student A, I want you to work with Student S and Student J.  So come up with your partner.  One person from each pair come up and take a piece of paper, and the other person find a spot. Student J, don’t stand in front there.",-0.9044034440913085,0.0,,
4363_161,4363,4363_161,I did a funny one.  There are 35 people.  Each person has 28 kids.,Okay.  What’s your story problem?,0.7869587484948074,2.0,1.0236564071004857,1.0
4363_181,4363,4363_181,"The story problem, I can’t figure out the ending.","How many chocolate chips are in all the cookies? Remember I told you I’m taking a class, a math class.  Remember I told you I’m gonna go online and I’m gonna not talk when my teacher talks, and I’m gonna do my homework, and I’m gonna do a good job ‘cause that’s my job as a learner. ‘Cause that’s my job as a learner.  My job during the day is to be a teacher, and then on Thursday nights my job is to be a student, a learner.  So I do two different things, right. So we were talking last night about multiplication.  We were talking about all the different kinds of multiplication problems. So then we looked at word problems, and what was so important and you don’t really think about it is I saw different – we had a handful of different story problems and we had to figure out what we were talking about.",-0.5313190134592889,0.0,-0.8684962373468951,
4363_195,4363,4363_195,There are 35 whole pizzas and 28 pieces of pepperoni on each pizza.  How many pieces of pepperoni are there in all?,So they’re talking about pepperoni.  You’re listening.,-0.17593344661326335,0.0,0.837707816583391,
4363_197,4363,4363_197,There are 28 pans of cupcakes.  Each pan has 35 cupcakes.  How many cupcakes in all?,Okay.  Student X.  We’re being respectful of each other.  We are listening.,-0.8983976607938852,0.0,,
4363_199,4363,4363_199,"There are 35 children, but only and 25 letters.  How many children and letters?",35 children –,-0.49814430442964436,0.0,-0.9486832980505139,
4363_206,4363,4363_206,We want to do iPhones and she wants to do something else.,"Are they arguing with you?  Okay.  Well I’m gonna recognize that there is a personality conflict here, but right now these groups are set for a reason, so I need you to work together.  So can you be agreeable and do the iPhone apps? What was your idea?",0.11576729519887936,0.0,1.6228995091814553,
4363_22,4363,4363_22,I was thinking of a division one.,Student A.,-0.9447751456987308,0.0,,
4363_221,4363,4363_221,We check it in there,How do you check your work to make sure it’s right?,0.5479584099577212,1.0,-0.5669410163146903,0.0
4363_227,4363,4363_227,I thought it was supposed to be all together.,So what are you counting?,1.070654394849316,2.0,0.4563594398227306,1.0
4363_234,4363,4363_234,"That what it is, 28.",So what’s your story problem?  Did you share it? problem.  That’s your solution.  So what are you talking about?,0.34662189943913496,,0.08646483424673879,
4363_240,4363,4363_240,We got it from these.,"Great, but that’s not another strategy.  Check your work, ‘cause you already have the answers right here.  Try it a different way like this, without any information from the other side.  Stay away from that machine.",0.487325353968228,1.0,-0.605592818417153,0.0
4363_26,4363,4363_26,There are 3 trees with 9 apples.  How many apples are there together?,Three what?,0.5732653177366703,1.0,-0.38429144861460934,0.0
4363_28,4363,4363_28,Three trees with 9 apples.,Okay.  Three trees with 9 apples on each.  How many in all?  So we’re talking about how many groups there are and how many in each group.  So there are 3 trees and there are 9 on each tree.  Student A.,0.7601592801960507,1.0,-0.2910683204321877,0.0
4363_36,4363,4363_36,"Multiplication, it could be like –",Okay.,-0.9120651471400403,0.0,,
4363_39,4363,4363_39,It’s a faster way of doing addition.,"Okay.  It’s a faster way to add.  So ultimately, when we multiply we’re looking at combining groups or finding groups.  We’re combining groups and how many are in each group.  Let’s look at the problem 35 times 28. You’re gonna be working in partners, and I put together these partners based on your pretest yesterday.  You’re gonna make a poster showing your solution to a multiplication problem.  We’re gonna remind ourselves about ways to keep track of all the parts in the multiplication problem, especially when the numbers get large.  Let’s start with a smaller problem like – we’re gonna put this aside because that’s the one we’re gonna be working with. But let’s look at the digits 18 times 14.  Solve this problem, and then I’m gonna have you compare with your table. about it at your table. 18 times 14.  Some of you may even have it solved already, even if you don’t have it written down.",-0.13542675014917027,1.0,-1.0311149379891136,0.0
