uidx,obs_id,exchange_idx,student_text,teacher_text,student_on_task_num_agree,student_on_task_majority,student_on_task_std,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_std,active_listening_num_agree,active_listening_majority,active_listening_std,follow_up_num_agree,follow_up_majority,follow_up_std,student_on_task,teacher_on_task,active_listening,follow_up,both_on_task,follow_up_excl_none,follow_up_grouped,student_on_task_zscore,teacher_on_task_zscore,active_listening_zscore,follow_up_zscore,both_on_task_zscore,follow_up_excl_none_zscore,follow_up_grouped_zscore
4007_204,4007,4007_204,"I did that problem, and I got remainder 6, and I got the same answer.","Because it’s 504, not 503.  You have 9, because when you do 63 times 9 – guys, go clip down.  Switch quietly.  When you say 63 times 9, you should have gotten 567.  What made it 63 times 9?  You got 528.  Carry the 2. That’s what’s throwing you off.  I’m on the board here, so you need to have your body like this.  All right.  I want to give you a problem.  I’m going to go ahead and start with this one.  Yes.  Now by now you’re probably understanding that this is still a division problem.  It looks like a what?  A fraction. What kind of fraction?",3,1,0.0,3,1,0.0,2,2.0,1.1547005383792517,1,,0.7071067811865476,1.0,1.0,1.3333333333333333,1.5,1.0,0.5,1.0,0.44320339740093023,0.4227317413182765,0.07683913504242805,0.6383198555855901,0.4679193605727751,0.1438247723060228,0.34339253357715327
4007_213,4007,4007_213,What does that stand for?,"You put a G there.  You’re telling me I can get one group of 49 out of 94?  Why did you bring the 2 all the way down there?  Why didn’t you just stop and bring it there? Hey, go the other way.  Thank you.  So how many groups of 49 can you get out of 452?  You’re telling me 0?  Let’s fix that.  What’s 14 minus 9?  Very good.  Who was that above?   You brought it down a little too much it looks like. You turned your picture sideways, but look.  That one right there, who is he above?  This one is above the 4.  This 9 is above the 2.  Do you have anymore digits right here?",3,1,0.0,3,1,0.0,2,0.0,0.5773502691896258,1,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.5476292435072749,0.5506909084430777,-1.239353596561578,-0.6535346218323005,0.5834325463098621,-0.9486832980505139,-0.4621687451301148
4007_3,4007,4007_3,Can we bring our journals?,"With your journal and your paper, I mean, and your pencil. Sorry.  As you’re coming to me, this is the first problem I want you to work.  You know the steps of division.  You know you have a two digit divisor.  So I want you to solve 310 divided by 47.  Yes, Student K?",2,1,0.5773502691896258,3,1,0.0,2,1.0,0.0,1,,0.7071067811865476,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,0.0,0.3333333333333333,-0.3948280544474194,0.38265603299451717,-0.2871105700429941,-0.7462339924301906,-0.3367576690529641,-0.7317091157615132,-0.5413400401980462
4007_37,4007,4007_37,"Cross out the 1, add a 0.",I’m borrowing.,3,1,0.0,3,1,0.0,3,1.0,0.0,2,0.0,0.5773502691896258,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.513426166612329,0.4931526230633798,-0.1943278416231199,-1.024905897514349,0.5477008473572966,-0.9486832980505139,-0.45885162779604133
4007_42,4007,4007_42,Then cross out the 3 and the 2.,"I can’t take 8 from 0, so I have to borrow again.  Now I have 10 minus 8 which is 2.  What’s wrong, Student A?",3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.4670479945326215,0.4620541025681028,-1.942270269593112,,0.48599262180136166,,-0.8875026050333444
4007_44,4007,4007_44,This one is just frozen.,"Give it time, because when you keep shutting it down, none of them are going to work.  Give it some time. Computers are just slow sometimes.  Give it some patience.  Do I have anything to bring down?",3,0,0.0,2,0,0.5773502691896258,1,,,1,,,0.0,0.3333333333333333,,,0.0,,0.0,-2.278147553997356,-1.53076815823992,,,-2.218674817836151,,-0.941585957895304
4007_52,4007,4007_52,It’s going to be 8.,How do you know that?,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,2.0,0.0,1.0,1.0,1.3333333333333333,2.0,1.0,1.0,2.0,0.3976152370071577,0.37978500331732573,-0.03184651569894659,1.2632601943630843,0.403519638634541,1.207519252433659,1.5277266403192062
4007_55,4007,4007_55,You don’t have to work it out like that.,Why do you say you don’t have to work it out like that?,2,1,0.5773502691896258,2,1,0.5773502691896258,2,2.0,0.0,2,2.0,0.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.6666666666666666,1.0,1.3333333333333333,-0.3924300297177674,-0.4105718692763018,0.9606328173989261,1.2881860020463205,-0.34968932280834625,1.2455610427545691,0.7845725696958933
4007_57,4007,4007_57,"Because Student A said it was division.  My mom, when she checks my homework, she does it like that sometimes. So basically it’s just the denominator is the divisor, and the numerator is the dividend.","You’re absolutely correct.  This looks like a fraction.  You need to understand this.  It looks like a fraction, right?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.5448170903549806,0.5351800288506142,0.5961232010363121,0.537413805657231,0.5820135181186522,0.022328867820655462,0.9723020845990288
4007_7,4007,4007_7,Start by multiplying 47 times a number.,Which number should you pick though?  That’s my question. Should you start at 47 times 2?,3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.45749297433358355,0.43787069405073326,0.4821822984353537,1.180178328344428,0.4850051428390678,0.9378828853985567,1.487010468043825
4007_85,4007,4007_85,Why does it have a comma?,"Read this number for me, Student K.",3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.5579695487564834,0.5423106408450398,-1.8645435376340969,,0.5913399325312992,,-0.8543022456929122
4014_83,4014,4014_83,This is 13 and this is 16.,"How much, darling, is this right here?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,1,,0.7071067811865476,1.0,1.0,0.6666666666666666,1.5,1.0,0.5,1.0,0.47245880520292455,0.44428822668146967,-0.9799112333590623,0.7925052516658894,0.49733068181841955,0.18851958187130824,0.4391557696507462
4015_66,4015,4015_66,A row of 5 columns.,"Look at your rows first.  How many rows are there, Student S?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.40689052523999464,0.3899891301990361,0.11688043211219971,0.0397743866671099,0.4146509654056718,-0.7482271524193158,0.40042435931148795
4017_131,4017,4017_131,Each box holds eight glasses?,Each box holds eight glasses.  Good.  And what do we want to know?  What do we want to know?  Student J?,3,1,0.0,3,1,0.0,3,2.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.5049131102345391,0.4919653755234384,0.9047044111638458,0.37706227513213103,0.5433973747580014,-0.15911328896862542,0.7435521214396575
4017_75,4017,4017_75,"Teacher, can’t you put one in the – oh, no, you can’t.","Nope, I want seven in each line.  If I could put one more in each line I would have 13, right?",3,1,0.0,3,1,0.0,3,2.0,0.0,3,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.45652342460242984,0.45388105816581764,1.032123959062408,0.15658809613246108,0.4729026405519765,-0.6157046462385588,0.5107252275335382
4019_203,4019,4019_203,Slice it up into eight pieces.,"Eight pieces, yep.  So I’m going to slice – okay, so here’s one of my extra brownies; two, three, four, five, six, seven, eight.  One, two, three, four, five, six, seven, eight. Okay.  So here are the lucky students.  So Student M you’re one of the eight so that’s your piece.  Student N, Student T, Student N, Student M, Student N, Student L, Student G.  I’m sorry Student J and Student K; you’ll get something else. Okay, so here’s brownie one – one of them left over – she just split it up into eighths and she gave each one of those pieces and equal amount.  That’s brownie one, well how many brownies does she have left over?  Look at my leftovers; how many brownies?",3,1,0.0,3,1,0.0,3,2.0,0.0,3,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.48093137325232554,0.45447160028074257,1.082071776071554,0.28247733013564846,0.5015561448702662,-0.6559189882642643,0.6230285711311333
4021_121,4021,4021_121,"Carry the 1 and 7 plus 4 is 12, plus 1 is 13.","Think again.  7, 8, 9, 10, plus 1 more—",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.0,0.4377767876357359,0.4172695987286817,0.3759361794238465,0.12513254069855087,0.4591259471044937,-0.7262867524965418,0.416119423393379
4024_247,4024,4024_247,And the dividend and divisor—,Then the quotient will stay the same.,3,1,0.0,3,1,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.45826629861999363,0.44089821790656436,-0.49136686425522486,-1.2271716633334544,0.4790543581481507,,-0.8532424970465945
4026_34,4026,4026_34,"Because it has the decimal point in the 3 – it has a decimal point before the 3.  It has a decimal point before the 8, but it has it in between, so you know when you divide it you’re going to have it after the decimal point.",How do you know that?,3,1,0.0,3,1,0.0,3,2.0,0.0,3,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5011365659445798,0.4752590145924042,0.7640401501902813,1.1451685267730156,0.5229289056977626,0.9725010151632505,1.469313979772842
4028_398,4028,4028_398,It’s on page 49.,"Okay, practice workbook page -",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,-1.2252531607247314,-1.2189874781911272,-0.414335395232521,-1.3242543694609794,-1.1794968913707324,,-0.8303110795325396
4029_142,4029,4029_142,"The first one I got was six and four hundred fifty-seven thousandths.  Then the second one I got was six and four hundred eighty thousandths, and the third one was six and five hundred thirty-one thousandths.  The last one was a whole number, so I put it at the end. It was 645.",Good job.  Is she correct?,3,1,0.0,3,1,0.0,3,1.0,0.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5152534154837476,0.4835851079254003,-0.7409811463444352,-0.032743081166636524,0.5513047609794386,0.09767585828543301,0.30417305207300077
4039_123,4039,4039_123,How many corn cobs are there in all?,The other question is—,3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.42331323054617226,0.38972275494528996,-1.9632275722571435,,0.4520775568071067,,-0.9922212440246087
4039_65,4039,4039_65,What’s your favorite food?,"Mexican.  But if I just walked up to you and said, “Hey, Student A, Mexican.  Does that make sense?",2,1,0.5773502691896258,2,0,0.5773502691896258,2,2.0,0.0,2,2.0,0.0,0.6666666666666666,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,1.3333333333333333,-0.6517154308626936,-1.5727562816061817,1.173265909085389,1.101740414906287,-1.33419806111588,0.9945616413814933,0.6676809881410999
4041_165,4041,4041_165,"Yeah, you could squeeze it in.",That’s better.,2,1,0.5773502691896258,2,1,0.5773502691896258,2,1.0,0.0,2,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,0.0,-0.6753873006008994,-0.755155199965544,-0.5685463234726009,-1.5647174368942796,-0.5942470211268129,,-0.9922212440246087
4041_26,4041,4041_26,"You can do three rows of, three rows of two?","That’s three rows, right?",3,1,0.0,3,1,0.0,3,2.0,0.0,2,2.0,0.5773502691896257,1.0,1.0,2.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4763093704982729,0.44670209213279594,0.985402464577299,0.9772818665020795,0.505169016258334,0.6981958571907455,1.312616936945686
4044_187,4044,4044_187,One and eleven hundredths.  Thirteen and four tenths.  Fourteen and five tenths.,"Excellent.  Let’s skip down to my next step where we go greatest to least, which is virtually the same thing, except we’re just looking at finding the biggest numbers.  You just have to be very careful.  Check that.  You don’t know if it’s wrong?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,1.0,0.5773502691896258,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.4613649859087608,0.45200302461710345,-0.0621745028310709,-0.3902714994605785,0.49014716906252165,-0.6333600916400568,-0.025060251464805432
4044_199,4044,4044_199,And four hundred ninety-nine and thirty—,"Thousandths.  Okay.  Everybody seems to be doing pretty well on these.  I’m going to check all of them, so if you will leave these here.  Make sure if you have any work your name is on it, and put it in the center. Look at your independent work.  It talks about multiplying and dividing decimals.  This again is a review.  When you multiply decimals, look at the first one.  You multiply just like normal.  Once you’re finished with your multiplication, you go back in and you have to place your decimals.  My decimal is 1, 2, 3, 4, places.  Then my product, I’m going to come down 1, 2, 3, 4.  You say this.  Two hundred thirty-two ten thousandths.  Okay.  Then when you’re dividing by decimals your divisor has to be a whole number.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,0.0,0.5773502691896258,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.4034369759585999,0.3822699058893208,0.15081071100820606,-0.8595839630100833,0.42819068535559657,-0.6243640832675886,-0.48425482298555195
4044_53,4044,4044_53,3 minus 2 is 1.  So it’s 1 foot and 6 inches.,"Yes, my heart failure.  Remember, if you’re looking at 15 minus 9, that is one less than 10.  So 15 minus 10 would be 5.  You’ve got to think in your tens.  All right. Call on somebody, Student J.",3,1,0.0,3,1,0.0,3,1.0,0.0,2,0.0,0.5773502691896258,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.4140518545805209,0.4050747653805969,-0.44719455718304557,-0.861392706847544,0.43290116235013426,-0.7317091157615132,-0.48671846525947204
4048_51,4048,4048_51,"No wait, divided by 7.","Very good.  So it’s your input and your output.  It would be divide by 7.  Look at number three.  Give everybody a moment.  Student O, what is your rule for number three?",3,1,0.0,3,1,0.0,3,2.0,0.0,2,1.0,0.5773502691896258,1.0,1.0,2.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.41067222812344256,0.38948964567641525,1.184286982676281,-0.5799725751695769,0.42817249588397305,-0.9693776696829544,-0.15917056367359161
4051_90,4051,4051_90,I got the same answer.,"Good.  You’re probably right.  Student T, what?",2,1,0.5773502691896258,2,1,0.5773502691896258,2,1.0,0.0,2,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,0.0,-0.28240311213467484,-0.3121721529902614,-0.35833038317797483,-1.286136749027744,-0.2459034795005676,,-0.8307000401851387
4055_13,4055,4055_13,But there’s no one up there in our group so how are we going to do points?,"Student S says there’s no one up there in her group.  Student R, are you talking during this time?  Mm-hmm.  Now okay.  We’ll divide you up into groups of four, meaning four people in your group.  No, you will not get to select.  Remember your number, and then you’re going to separate.  You only need two white boards and two dry erase markers.  So take out your dry erase markers, those of you that have them.  Student E, go to Ms. M’s room.  Bye.  Student J, you have to go to Ms. J’s room.  I forgot.  You’re not taking part in the study, so you’ve got to go.  You go ahead and do page 163.  Take your math book with you, Student J.  Take some paper with you.  Okay.  1, 2, 3, 4, 1, 2, 3, 4, 1, 2, 3, 4, 1, 2, 3, 4, 1, 2. Okay.  Remember your numbers.  Those of you who are ones, let’s meet in this area here.  Right here.  I’m taping.  It’s part of the Harvard study.  Your parents didn’t want you to be part of it.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.0536553941015088,-2.137320361595476,,,-1.936162017594965,,-0.9214654553295865
4060_101,4060,4060_101,I need to go to the bathroom.,"Only if it’s an emergency.  Come on.  You guys are pulling all kinds of stuff today.  You done with everything? Okay.  I would love for you to help Student A for just a second.  It’s got your score.  You don’t have your form number.  When you are done with your form number, you can show her your score.  Okay.  In the box.  Student H is going to help you, but you need to set up one half and then read the little clue right here.  All right.  You okay?  I need to see you working.  Are you okay?  Quickly.  I need you back with your group.  Okay.  I don’t think it was your pencil.  This form number is not matching this one, is it?  Okay.  All right.  Okay.  Just make sure of that, and we’ll do it in just a minute.  Okay. Student B is your tutor right now.  You have to stay focused.  Help him out.  Set it up.  You have to set up the problem.  If you do it in your head you need to know the answers.  Something’s not working there. Let’s go back and read it.  You’re looking for three fourths.  The numerator is 18, not 8.  Where’s the numerator?  The denominator means down.  Numerator. There you go.  What did you do to the 3 to get 18? I’m sorry.  3 times what?  Okay.  4 times 6.",3,0,0.0,2,0,0.5773502691896258,1,,,1,,,0.0,0.3333333333333333,,,0.0,,0.0,-2.0069317926529737,-1.1821258870954416,,,-1.9157599689209988,,-0.8949301520674412
